  0.889901E-01  0.169771E+07  0.168261E+07  0.000000E+00  0.000000E+00  0.107582E+06  0.168822E+07
  0.917524E-01  0.162622E+07  0.161051E+07  0.000000E+00  0.000000E+00  0.984974E+05  0.161692E+07
  0.945147E-01  0.155944E+07  0.154331E+07  0.000000E+00  0.000000E+00  0.903772E+05  0.155033E+07
  0.972770E-01  0.149779E+07  0.148149E+07  0.000000E+00  0.000000E+00  0.831408E+05  0.148890E+07
  0.100039E+00  0.144158E+07  0.142535E+07  0.000000E+00  0.000000E+00  0.767171E+05  0.143292E+07
  0.102802E+00  0.139091E+07  0.137503E+07  0.000000E+00  0.000000E+00  0.710322E+05  0.138251E+07
  0.105564E+00  0.134570E+07  0.133041E+07  0.000000E+00  0.000000E+00  0.660079E+05  0.133758E+07
  0.108326E+00  0.130564E+07  0.129115E+07  0.000000E+00  0.000000E+00  0.615655E+05  0.129780E+07
  0.111089E+00  0.127018E+07  0.125665E+07  0.000000E+00  0.000000E+00  0.576228E+05  0.126263E+07
  0.113851E+00  0.123863E+07  0.122615E+07  0.000000E+00  0.000000E+00  0.541045E+05  0.123137E+07
  0.116613E+00  0.121019E+07  0.119880E+07  0.000000E+00  0.000000E+00  0.509363E+05  0.120321E+07
  0.119376E+00  0.118403E+07  0.117370E+07  0.000000E+00  0.000000E+00  0.480528E+05  0.117732E+07
  0.122138E+00  0.115932E+07  0.114998E+07  0.000000E+00  0.000000E+00  0.453983E+05  0.115286E+07
  0.124900E+00  0.113532E+07  0.112684E+07  0.000000E+00  0.000000E+00  0.429252E+05  0.112909E+07
  0.127662E+00  0.111138E+07  0.110361E+07  0.000000E+00  0.000000E+00  0.405948E+05  0.110536E+07
  0.130425E+00  0.108700E+07  0.107976E+07  0.000000E+00  0.000000E+00  0.383804E+05  0.108116E+07
  0.133187E+00  0.106188E+07  0.105499E+07  0.000000E+00  0.000000E+00  0.362633E+05  0.105620E+07
  0.135949E+00  0.103591E+07  0.102920E+07  0.000000E+00  0.000000E+00  0.342339E+05  0.103036E+07
  0.138712E+00  0.100919E+07  0.100250E+07  0.000000E+00  0.000000E+00  0.322901E+05  0.100375E+07
  0.141474E+00  0.981934E+06  0.975143E+06  0.000000E+00  0.000000E+00  0.304347E+05  0.976598E+06
  0.144236E+00  0.954468E+06  0.947480E+06  0.000000E+00  0.000000E+00  0.286710E+05  0.949217E+06
  0.146999E+00  0.927129E+06  0.919888E+06  0.000000E+00  0.000000E+00  0.270037E+05  0.921955E+06
  0.149761E+00  0.900250E+06  0.892735E+06  0.000000E+00  0.000000E+00  0.254363E+05  0.895148E+06
  0.152523E+00  0.874143E+06  0.866369E+06  0.000000E+00  0.000000E+00  0.239705E+05  0.869112E+06
  0.155286E+00  0.849102E+06  0.841114E+06  0.000000E+00  0.000000E+00  0.226073E+05  0.844145E+06
  0.158048E+00  0.825401E+06  0.817268E+06  0.000000E+00  0.000000E+00  0.213474E+05  0.820523E+06
  0.160810E+00  0.803280E+06  0.795087E+06  0.000000E+00  0.000000E+00  0.201895E+05  0.798487E+06
  0.163572E+00  0.782916E+06  0.774756E+06  0.000000E+00  0.000000E+00  0.191308E+05  0.778215E+06
  0.166335E+00  0.764390E+06  0.756358E+06  0.000000E+00  0.000000E+00  0.181665E+05  0.759788E+06
  0.169097E+00  0.747671E+06  0.739856E+06  0.000000E+00  0.000000E+00  0.172896E+05  0.743174E+06
  0.171859E+00  0.732620E+06  0.725096E+06  0.000000E+00  0.000000E+00  0.164906E+05  0.728232E+06
  0.174622E+00  0.718999E+06  0.711826E+06  0.000000E+00  0.000000E+00  0.157592E+05  0.714723E+06
  0.177384E+00  0.706538E+06  0.699752E+06  0.000000E+00  0.000000E+00  0.150851E+05  0.702375E+06
  0.180146E+00  0.694949E+06  0.688568E+06  0.000000E+00  0.000000E+00  0.144586E+05  0.690898E+06
  0.182909E+00  0.683962E+06  0.677982E+06  0.000000E+00  0.000000E+00  0.138710E+05  0.680020E+06
  0.185671E+00  0.673338E+06  0.667733E+06  0.000000E+00  0.000000E+00  0.133153E+05  0.669498E+06
  0.188433E+00  0.662865E+06  0.657596E+06  0.000000E+00  0.000000E+00  0.127857E+05  0.659122E+06
  0.191196E+00  0.652364E+06  0.647379E+06  0.000000E+00  0.000000E+00  0.122770E+05  0.648710E+06
  0.193958E+00  0.641688E+06  0.636927E+06  0.000000E+00  0.000000E+00  0.117857E+05  0.638114E+06
  0.196720E+00  0.630732E+06  0.626132E+06  0.000000E+00  0.000000E+00  0.113091E+05  0.627230E+06
  0.199482E+00  0.619441E+06  0.614941E+06  0.000000E+00  0.000000E+00  0.108455E+05  0.616004E+06
  0.202245E+00  0.607820E+06  0.603362E+06  0.000000E+00  0.000000E+00  0.103945E+05  0.604440E+06
  0.205007E+00  0.595927E+06  0.591464E+06  0.000000E+00  0.000000E+00  0.995673E+04  0.592597E+06
  0.207769E+00  0.583863E+06  0.579358E+06  0.000000E+00  0.000000E+00  0.953324E+04  0.580580E+06
  0.210532E+00  0.571760E+06  0.567188E+06  0.000000E+00  0.000000E+00  0.912543E+04  0.568519E+06
  0.213294E+00  0.559754E+06  0.555104E+06  0.000000E+00  0.000000E+00  0.873489E+04  0.556554E+06
  0.216056E+00  0.547982E+06  0.543254E+06  0.000000E+00  0.000000E+00  0.836278E+04  0.544821E+06
  0.218819E+00  0.536568E+06  0.531775E+06  0.000000E+00  0.000000E+00  0.801021E+04  0.533447E+06
  0.227570E+00  0.503855E+06  0.499023E+06  0.000000E+00  0.000000E+00  0.702579E+04  0.500871E+06
  0.236672E+00  0.476524E+06  0.471984E+06  0.000000E+00  0.000000E+00  0.620484E+04  0.473704E+06
  0.246137E+00  0.453973E+06  0.449960E+06  0.000000E+00  0.000000E+00  0.551837E+04  0.451333E+06
  0.255982E+00  0.433064E+06  0.429552E+06  0.000000E+00  0.000000E+00  0.491252E+04  0.430592E+06
  0.266220E+00  0.410909E+06  0.407661E+06  0.000000E+00  0.000000E+00  0.434796E+04  0.408576E+06
  0.276867E+00  0.386920E+06  0.383697E+06  0.000000E+00  0.000000E+00  0.381721E+04  0.384696E+06
  0.287940E+00  0.363150E+06  0.359906E+06  0.000000E+00  0.000000E+00  0.333912E+04  0.361028E+06
  0.299456E+00  0.342126E+06  0.339011E+06  0.000000E+00  0.000000E+00  0.293114E+04  0.340117E+06
  0.311433E+00  0.324237E+06  0.321404E+06  0.000000E+00  0.000000E+00  0.258765E+04  0.322350E+06
  0.323889E+00  0.307671E+06  0.305112E+06  0.000000E+00  0.000000E+00  0.228657E+04  0.305900E+06
  0.336843E+00  0.290591E+06  0.288171E+06  0.000000E+00  0.000000E+00  0.201035E+04  0.288917E+06
  0.350315E+00  0.273200E+06  0.270833E+06  0.000000E+00  0.000000E+00  0.175873E+04  0.271612E+06
  0.364325E+00  0.257151E+06  0.254880E+06  0.000000E+00  0.000000E+00  0.154000E+04  0.255648E+06
  0.378896E+00  0.242957E+06  0.240859E+06  0.000000E+00  0.000000E+00  0.135321E+04  0.241544E+06
  0.394050E+00  0.229620E+06  0.227681E+06  0.000000E+00  0.000000E+00  0.118914E+04  0.228292E+06
  0.409810E+00  0.216287E+06  0.214439E+06  0.000000E+00  0.000000E+00  0.104111E+04  0.215032E+06
  0.426201E+00  0.203454E+06  0.201687E+06  0.000000E+00  0.000000E+00  0.910041E+03  0.202269E+06
  0.443246E+00  0.191769E+06  0.190115E+06  0.000000E+00  0.000000E+00  0.796892E+03  0.190654E+06
  0.460974E+00  0.180843E+06  0.179301E+06  0.000000E+00  0.000000E+00  0.697984E+03  0.179794E+06
  0.479410E+00  0.170221E+06  0.168761E+06  0.000000E+00  0.000000E+00  0.610044E+03  0.169231E+06
  0.498584E+00  0.160157E+06  0.158775E+06  0.000000E+00  0.000000E+00  0.532845E+03  0.159224E+06
  0.518525E+00  0.150819E+06  0.149525E+06  0.000000E+00  0.000000E+00  0.465723E+03  0.149942E+06
  0.539263E+00  0.141949E+06  0.140732E+06  0.000000E+00  0.000000E+00  0.406745E+03  0.141123E+06
  0.560831E+00  0.133499E+06  0.132351E+06  0.000000E+00  0.000000E+00  0.354894E+03  0.132722E+06
  0.583261E+00  0.125586E+06  0.124508E+06  0.000000E+00  0.000000E+00  0.309675E+03  0.124855E+06
  0.606589E+00  0.118114E+06  0.117100E+06  0.000000E+00  0.000000E+00  0.270103E+03  0.117426E+06
  0.630849E+00  0.111035E+06  0.110081E+06  0.000000E+00  0.000000E+00  0.235440E+03  0.110389E+06
  0.656080E+00  0.104381E+06  0.103485E+06  0.000000E+00  0.000000E+00  0.205187E+03  0.103773E+06
  0.819345E+00  0.732353E+05  0.726070E+05  0.000000E+00  0.000000E+00  0.934672E+02  0.728087E+05
  0.102324E+01  0.510805E+05  0.506425E+05  0.000000E+00  0.000000E+00  0.421610E+02  0.507829E+05
  0.127787E+01  0.354382E+05  0.351343E+05  0.000000E+00  0.000000E+00  0.188641E+02  0.352317E+05
  0.159587E+01  0.244681E+05  0.242583E+05  0.000000E+00  0.000000E+00  0.116109E+02  0.243255E+05
  0.199299E+01  0.168207E+05  0.166765E+05  0.000000E+00  0.000000E+00  0.514382E+01  0.167227E+05
  0.248895E+01  0.115181E+05  0.114193E+05  0.000000E+00  0.000000E+00  0.226601E+01  0.114510E+05
